product_id,field,state,value,reason,method,review_status,physical_pages,source_sha256
product:DS GDWDC2439,glassType,known,clear,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2439,glassPreinstalled,known,True,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2439,setQuantityPolicy,known,Necessary door quantity for the cabinet,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2439,widthIn,unknown,,Actual door width is not supplied by a per-SKU dimension table.,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2439,heightIn,unknown,,Drawing shows multiple heights without an unambiguous mapping to every door-set SKU; host SKU dimensions are not door dimensions.,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2439,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,sku,known,DS GDWDC2442,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,manufacturerCategory,known,Glass Doors,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,normalizedCategory,known,accessory,,derived,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,glassType,known,clear,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,glassPreinstalled,known,True,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,setQuantityPolicy,known,Necessary door quantity for the cabinet,,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,widthIn,unknown,,Actual door width is not supplied by a per-SKU dimension table.,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,heightIn,unknown,,Drawing shows multiple heights without an unambiguous mapping to every door-set SKU; host SKU dimensions are not door dimensions.,text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:DS GDWDC2442,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,33,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,sku,known,IN PLY 1/2-2 SIDE,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,widthIn,known,48,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,heightIn,known,96,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,thicknessIn,known,0.5,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 1/2-2 SIDE,thicknessBasis,known,Nominal material thickness in the item designation; actual manufacturing tolerance is not specified.,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,sku,known,IN PLY 3/4-2 SIDE,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,manufacturerCategory,known,Panels,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,normalizedCategory,known,panel,,derived,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,widthIn,known,48,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,heightIn,known,96,,vision,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,thicknessIn,known,0.75,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:IN PLY 3/4-2 SIDE,thicknessBasis,known,Nominal material thickness in the item designation; actual manufacturing tolerance is not specified.,,text,unreviewed,103,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,sku,known,LSP24 30,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,manufacturerCategory,known,Base & Wall Accessories,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,normalizedCategory,known,accessory,,derived,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,postAdjustable,known,True,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,installation,known,Brackets pre-installed; remaining parts installed on site,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,trayMaterial,known,plastic,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,configurationNotes,known,42-inch lazy susan has 3 trays; 42-inch poles can be cut to fit 36-inch cabinet,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,widthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,heightIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 30,depthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,sku,known,LSP24 36/42,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,manufacturerCategory,known,Base & Wall Accessories,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,normalizedCategory,known,accessory,,derived,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,postAdjustable,known,True,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,installation,known,Brackets pre-installed; remaining parts installed on site,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,trayMaterial,known,plastic,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,configurationNotes,known,42-inch lazy susan has 3 trays; 42-inch poles can be cut to fit 36-inch cabinet,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,widthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,heightIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSP24 36/42,depthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,sku,known,LSW24 30,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,manufacturerCategory,known,Base & Wall Accessories,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,normalizedCategory,known,accessory,,derived,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,postAdjustable,known,True,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,installation,known,Brackets pre-installed; remaining parts installed on site,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,trayMaterial,known,wood,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,configurationNotes,known,42-inch lazy susan has 3 trays; 42-inch poles can be cut to fit 36-inch cabinet,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,widthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,heightIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 30,depthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,sku,known,LSW24 36/42,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,manufacturerCategory,known,Base & Wall Accessories,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,normalizedCategory,known,accessory,,derived,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,postAdjustable,known,True,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,installation,known,Brackets pre-installed; remaining parts installed on site,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,trayMaterial,known,wood,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,configurationNotes,known,42-inch lazy susan has 3 trays; 42-inch poles can be cut to fit 36-inch cabinet,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,widthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,heightIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW24 36/42,depthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,sku,known,LSW27 30,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,manufacturerCategory,known,Base & Wall Accessories,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,normalizedCategory,known,accessory,,derived,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,postAdjustable,known,True,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,installation,known,Brackets pre-installed; remaining parts installed on site,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,trayMaterial,known,wood,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,trayDiameterIn,known,20,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,configurationNotes,known,42-inch lazy susan has 3 trays; 42-inch poles can be cut to fit 36-inch cabinet,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,widthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,heightIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 30,depthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,sku,known,LSW27 36/42,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,manufacturerCategory,known,Base & Wall Accessories,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,normalizedCategory,known,accessory,,derived,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,postAdjustable,known,True,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,installation,known,Brackets pre-installed; remaining parts installed on site,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,trayMaterial,known,wood,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,trayDiameterIn,known,20,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,configurationNotes,known,42-inch lazy susan has 3 trays; 42-inch poles can be cut to fit 36-inch cabinet,,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,widthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,heightIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:LSW27 36/42,depthIn,unknown,,Overall accessory dimensions are not given by a per-SKU dimension table; nominal host digits are not actual accessory measurements.,text,unreviewed,81,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:MLU-B18,manufacturerCategory,known,Base Accessories,,text,unreviewed,79,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:MLU-B18,normalizedCategory,known,accessory,,derived,unreviewed,79,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:MLU-B18,sku,known,MLU-B18,,text,unreviewed,79,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:MLU-B18,widthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,79,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:MLU-B18,heightIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,79,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:MLU-B18,depthIn,unknown,,"Required by the installation geometry policy. Overall product dimension is not established by reviewed evidence; host size, tray diameter or mixer shelf dimensions are not overall dimensions.",text,unreviewed,79,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,sku,known,NDW1230,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,manufacturerCategory,known,NO DOOR,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,normalizedCategory,known,wall_cabinet,,derived,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,depthIn,known,12,,vision,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,widthIn,unknown,,No explicit per-SKU width; numeric SKU decoding is unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,heightIn,unknown,,Shared diagram lists height options; assignment by SKU suffix remains unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,doorIncluded,known,False,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,hingesInstalled,known,True,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,interiorFinish,known,Matches frame color,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,shelfMaterial,known,tempered glass,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,shelfThicknessIn,known,0.25,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1230,depthChangeShelfMaterial,known,matching interior wood,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,sku,known,NDW1236,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,manufacturerCategory,known,NO DOOR,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,normalizedCategory,known,wall_cabinet,,derived,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,depthIn,known,12,,vision,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,widthIn,unknown,,No explicit per-SKU width; numeric SKU decoding is unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,heightIn,unknown,,Shared diagram lists height options; assignment by SKU suffix remains unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,doorIncluded,known,False,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,hingesInstalled,known,True,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,interiorFinish,known,Matches frame color,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,shelfMaterial,known,tempered glass,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,shelfThicknessIn,known,0.25,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1236,depthChangeShelfMaterial,known,matching interior wood,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,sku,known,NDW1242,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,manufacturerCategory,known,NO DOOR,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,normalizedCategory,known,wall_cabinet,,derived,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,depthIn,known,12,,vision,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,widthIn,unknown,,No explicit per-SKU width; numeric SKU decoding is unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,heightIn,unknown,,Shared diagram lists height options; assignment by SKU suffix remains unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,doorIncluded,known,False,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,hingesInstalled,known,True,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,interiorFinish,known,Matches frame color,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,shelfMaterial,known,tempered glass,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,shelfThicknessIn,known,0.25,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1242,depthChangeShelfMaterial,known,matching interior wood,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,sku,known,NDW1530,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,manufacturerCategory,known,NO DOOR,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,normalizedCategory,known,wall_cabinet,,derived,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,depthIn,known,12,,vision,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,widthIn,unknown,,No explicit per-SKU width; numeric SKU decoding is unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,heightIn,unknown,,Shared diagram lists height options; assignment by SKU suffix remains unverified.,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,doorIncluded,known,False,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,hingesInstalled,known,True,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,interiorFinish,known,Matches frame color,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,shelfMaterial,known,tempered glass,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
product:NDW1530,shelfThicknessIn,known,0.25,,text,unreviewed,35,18424d5f3fc49f84d7a5095bc6d2a169a8d417a16e5d9ca1ee8fd7db1c2bc530
